,policyID,county
842,370644,CLAY COUNTY
843,545031,CLAY COUNTY
844,201089,CLAY COUNTY
845,790967,CLAY COUNTY
846,558007,CLAY COUNTY
847,125552,CLAY COUNTY
848,527643,CLAY COUNTY
849,110872,CLAY COUNTY
850,893113,CLAY COUNTY
851,575211,CLAY COUNTY
852,665536,CLAY COUNTY
853,273487,CLAY COUNTY
854,280674,CLAY COUNTY
855,248341,CLAY COUNTY
856,113250,CLAY COUNTY
857,430658,CLAY COUNTY
858,449510,CLAY COUNTY
859,814098,CLAY COUNTY
860,491496,CLAY COUNTY
861,519546,CLAY COUNTY
862,399722,CLAY COUNTY
863,898714,CLAY COUNTY
864,284335,CLAY COUNTY
865,328660,CLAY COUNTY
866,939217,CLAY COUNTY
867,312341,CLAY COUNTY
868,851500,CLAY COUNTY
869,206063,CLAY COUNTY
870,911054,CLAY COUNTY
871,990316,CLAY COUNTY
872,998798,CLAY COUNTY
873,743895,CLAY COUNTY
874,183291,CLAY COUNTY
875,762494,CLAY COUNTY
876,614159,CLAY COUNTY
877,313157,CLAY COUNTY
878,549388,CLAY COUNTY
879,381206,CLAY COUNTY
880,903839,CLAY COUNTY
881,484007,CLAY COUNTY
882,758694,CLAY COUNTY
883,718473,CLAY COUNTY
884,310500,CLAY COUNTY
885,951965,CLAY COUNTY
886,686067,CLAY COUNTY
887,630246,CLAY COUNTY
888,960864,CLAY COUNTY
889,368093,CLAY COUNTY
890,596039,CLAY COUNTY
891,793688,CLAY COUNTY
892,655727,CLAY COUNTY
893,203305,CLAY COUNTY
894,625673,CLAY COUNTY
895,484687,CLAY COUNTY
896,745529,CLAY COUNTY
897,595624,CLAY COUNTY
898,901277,CLAY COUNTY
899,986412,CLAY COUNTY
900,555955,CLAY COUNTY
901,817829,CLAY COUNTY
902,447682,CLAY COUNTY
903,791246,CLAY COUNTY
904,828195,CLAY COUNTY
905,349231,CLAY COUNTY
906,327231,CLAY COUNTY
907,157885,CLAY COUNTY
908,480677,CLAY COUNTY
909,469669,CLAY COUNTY
910,162340,CLAY COUNTY
911,368883,CLAY COUNTY
912,823110,CLAY COUNTY
913,805930,CLAY COUNTY
914,615055,CLAY COUNTY
915,510571,CLAY COUNTY
916,599636,CLAY COUNTY
917,252174,CLAY COUNTY
918,801148,CLAY COUNTY
919,793447,CLAY COUNTY
920,787827,CLAY COUNTY
921,970645,CLAY COUNTY
922,829730,CLAY COUNTY
923,693967,CLAY COUNTY
924,780380,CLAY COUNTY
925,816959,CLAY COUNTY
926,575231,CLAY COUNTY
927,625865,CLAY COUNTY
928,132961,CLAY COUNTY
929,418645,CLAY COUNTY
930,451133,CLAY COUNTY
931,688245,CLAY COUNTY
932,516626,CLAY COUNTY
933,529970,ST  JOHNS COUNTY
934,884768,ST  JOHNS COUNTY
935,163481,ST  JOHNS COUNTY
936,758210,ST  JOHNS COUNTY
937,249945,ST  JOHNS COUNTY
938,805642,ST  JOHNS COUNTY
939,240151,ST  JOHNS COUNTY
940,144321,ST  JOHNS COUNTY
941,872373,ST  JOHNS COUNTY
942,775283,ST  JOHNS COUNTY
943,138616,ST  JOHNS COUNTY
944,397202,ST  JOHNS COUNTY
945,758276,ST  JOHNS COUNTY
946,217068,ST  JOHNS COUNTY
947,627387,ST  JOHNS COUNTY
948,611518,ST  JOHNS COUNTY
949,474581,ST  JOHNS COUNTY
950,581062,ST  JOHNS COUNTY
951,242620,ST  JOHNS COUNTY
952,599189,ST  JOHNS COUNTY
953,240859,ST  JOHNS COUNTY
954,392938,ST  JOHNS COUNTY
955,868280,ST  JOHNS COUNTY
956,640979,ST  JOHNS COUNTY
957,924750,ST  JOHNS COUNTY
958,753749,FLAGLER COUNTY
959,218910,ST  JOHNS COUNTY
960,716300,ST  JOHNS COUNTY
961,592140,ST  JOHNS COUNTY
962,405514,ST  JOHNS COUNTY
963,201544,ST  JOHNS COUNTY
964,952351,ST  JOHNS COUNTY
965,453419,ST  JOHNS COUNTY
966,636902,ST  JOHNS COUNTY
967,836032,ST  JOHNS COUNTY
968,587845,ST  JOHNS COUNTY
969,268554,ST  JOHNS COUNTY
970,218318,ST  JOHNS COUNTY
971,429098,ST  JOHNS COUNTY
972,904790,ST  JOHNS COUNTY
973,341035,ST  JOHNS COUNTY
974,766044,ST  JOHNS COUNTY
975,900080,ST  JOHNS COUNTY
976,736640,ST  JOHNS COUNTY
977,876566,ST  JOHNS COUNTY
978,937515,ST  JOHNS COUNTY
979,123359,ST  JOHNS COUNTY
980,147295,ST  JOHNS COUNTY
981,638119,ST  JOHNS COUNTY
982,686788,ST  JOHNS COUNTY
983,293065,ST  JOHNS COUNTY
984,180193,ST  JOHNS COUNTY
985,772617,ST  JOHNS COUNTY
986,403715,ST  JOHNS COUNTY
987,361295,ST  JOHNS COUNTY
988,927744,ST  JOHNS COUNTY
989,216775,ST  JOHNS COUNTY
990,594385,ST  JOHNS COUNTY
991,197723,ST  JOHNS COUNTY
992,578894,ST  JOHNS COUNTY
993,768448,ST  JOHNS COUNTY
994,481388,ST  JOHNS COUNTY
995,313664,ST  JOHNS COUNTY
996,731719,ST  JOHNS COUNTY
997,308578,ST  JOHNS COUNTY
998,121709,ST  JOHNS COUNTY
999,716004,ST  JOHNS COUNTY
1000,661496,ST  JOHNS COUNTY
1001,612626,ST  JOHNS COUNTY
1002,352290,ST  JOHNS COUNTY
1003,400096,ST  JOHNS COUNTY
1004,940268,ST  JOHNS COUNTY
1005,301031,ST  JOHNS COUNTY
1006,217378,ST  JOHNS COUNTY
1007,455667,ST  JOHNS COUNTY
1008,780296,ST  JOHNS COUNTY
1009,889509,ST  JOHNS COUNTY
1010,543467,ST  JOHNS COUNTY
1011,898563,ST  JOHNS COUNTY
1012,453122,ST  JOHNS COUNTY
1013,892997,ST  JOHNS COUNTY
1014,406909,ST  JOHNS COUNTY
1015,597721,ST  JOHNS COUNTY
1016,413465,ST  JOHNS COUNTY
1017,505886,ST  JOHNS COUNTY
1018,989269,ST  JOHNS COUNTY
1019,724533,ST  JOHNS COUNTY
1020,113070,ST  JOHNS COUNTY
1021,246966,ST  JOHNS COUNTY
1022,270693,ST  JOHNS COUNTY
1023,171637,ST  JOHNS COUNTY
1024,931285,ST  JOHNS COUNTY
1025,958269,ST  JOHNS COUNTY
1026,479436,ST  JOHNS COUNTY
1027,603012,ST  JOHNS COUNTY
1028,745546,ST  JOHNS COUNTY
1029,675553,ST  JOHNS COUNTY
1030,259171,ST  JOHNS COUNTY
1031,225244,ST  JOHNS COUNTY
1032,845968,ST  JOHNS COUNTY
1033,138896,ST  JOHNS COUNTY
1034,333908,ST  JOHNS COUNTY
1035,691453,ST  JOHNS COUNTY
1036,575150,ST  JOHNS COUNTY
1037,439688,ST  JOHNS COUNTY
1038,921842,ST  JOHNS COUNTY
1039,435330,ST  JOHNS COUNTY
1040,132865,ST  JOHNS COUNTY
1041,642061,UNION COUNTY
1042,623689,UNION COUNTY
1043,992919,ST  JOHNS COUNTY
1044,569166,ST  JOHNS COUNTY
1045,951214,ST  JOHNS COUNTY
1046,365016,ST  JOHNS COUNTY
1047,992740,ST  JOHNS COUNTY
1048,739949,ST  JOHNS COUNTY
1049,874599,ST  JOHNS COUNTY
1050,860965,ST  JOHNS COUNTY
1051,330165,ST  JOHNS COUNTY
1052,650181,ST  JOHNS COUNTY
1053,749222,ST  JOHNS COUNTY
1054,178508,ST  JOHNS COUNTY
1055,398028,ST  JOHNS COUNTY
1056,559266,ST  JOHNS COUNTY
1057,705300,ST  JOHNS COUNTY
1058,536447,ST  JOHNS COUNTY
1059,158793,ST  JOHNS COUNTY
1060,831984,ST  JOHNS COUNTY
1061,963320,ST  JOHNS COUNTY
1062,107299,ST  JOHNS COUNTY
1063,605850,ST  JOHNS COUNTY
1064,395298,ST  JOHNS COUNTY
1065,670035,ST  JOHNS COUNTY
1066,625216,ST  JOHNS COUNTY
1067,397233,ST  JOHNS COUNTY
1068,167116,ST  JOHNS COUNTY
1069,451362,ST  JOHNS COUNTY
1070,136213,ST  JOHNS COUNTY
1071,582888,ST  JOHNS COUNTY
1072,771693,ST  JOHNS COUNTY
1073,441366,ST  JOHNS COUNTY
1074,647091,ST  JOHNS COUNTY
1075,601572,ST  JOHNS COUNTY
1076,698704,ST  JOHNS COUNTY
1077,513996,ST  JOHNS COUNTY
1078,231209,ST  JOHNS COUNTY
1079,684474,ST  JOHNS COUNTY
1080,862827,ST  JOHNS COUNTY
1081,203365,ST  JOHNS COUNTY
1082,389215,ST  JOHNS COUNTY
1083,748106,ST  JOHNS COUNTY
1084,998686,ST  JOHNS COUNTY
1085,917134,ST  JOHNS COUNTY
1086,854991,ST  JOHNS COUNTY
1087,270478,ST  JOHNS COUNTY
1088,791159,ST  JOHNS COUNTY
1089,381856,ST  JOHNS COUNTY
1090,862845,ST  JOHNS COUNTY
1091,650764,ST  JOHNS COUNTY
1092,799393,ST  JOHNS COUNTY
1093,668169,ST  JOHNS COUNTY
1094,409123,ST  JOHNS COUNTY
1095,437215,ST  JOHNS COUNTY
1096,416022,ST  JOHNS COUNTY
1097,198890,ST  JOHNS COUNTY
1098,109952,ST  JOHNS COUNTY
1099,706975,ST  JOHNS COUNTY
1100,231215,ST  JOHNS COUNTY
1101,195370,ST  JOHNS COUNTY
1102,498459,ST  JOHNS COUNTY
1103,437327,ST  JOHNS COUNTY
1104,125310,ST  JOHNS COUNTY
1105,841542,ST  JOHNS COUNTY
1106,609192,ST  JOHNS COUNTY
1107,436819,ST  JOHNS COUNTY
1108,404396,ST  JOHNS COUNTY
1109,675631,ST  JOHNS COUNTY
1110,875517,ST  JOHNS COUNTY
1111,122968,ST  JOHNS COUNTY
1112,462865,ST  JOHNS COUNTY
1113,762271,ST  JOHNS COUNTY
1114,118657,ST  JOHNS COUNTY
1115,680967,ST  JOHNS COUNTY
1116,235283,ST  JOHNS COUNTY
1117,978723,ST  JOHNS COUNTY
1118,553660,ST  JOHNS COUNTY
1119,373053,ST  JOHNS COUNTY
1120,539364,ST  JOHNS COUNTY
1121,803437,ST  JOHNS COUNTY
1122,128242,ST  JOHNS COUNTY
1123,946299,ST  JOHNS COUNTY
1124,526205,ST  JOHNS COUNTY
1125,236986,ST  JOHNS COUNTY
1126,189489,ST  JOHNS COUNTY
1127,707198,ST  JOHNS COUNTY
1128,576623,ST  JOHNS COUNTY
1129,183496,ST  JOHNS COUNTY
1130,380278,ST  JOHNS COUNTY
1131,973374,ST  JOHNS COUNTY
1132,949520,ST  JOHNS COUNTY
1133,261179,ST  JOHNS COUNTY
1134,519120,ST  JOHNS COUNTY
1135,878456,ST  JOHNS COUNTY
1136,786881,ST  JOHNS COUNTY
1137,378835,ST  JOHNS COUNTY
1138,725244,ST  JOHNS COUNTY
1139,130019,ST  JOHNS COUNTY
1140,512917,ST  JOHNS COUNTY
1141,357588,ST  JOHNS COUNTY
1142,499308,ST  JOHNS COUNTY
1143,980137,ST  JOHNS COUNTY
1144,569071,ST  JOHNS COUNTY
1145,964046,ST  JOHNS COUNTY
1146,407793,ST  JOHNS COUNTY
1147,122489,ST  JOHNS COUNTY
1148,380501,ST  JOHNS COUNTY
1149,442434,ST  JOHNS COUNTY
1150,296989,ST  JOHNS COUNTY
1151,888060,ST  JOHNS COUNTY
1152,633291,ST  JOHNS COUNTY
1153,574669,ST  JOHNS COUNTY
1154,406476,ST  JOHNS COUNTY
1155,511659,ST  JOHNS COUNTY
1156,640168,ST  JOHNS COUNTY
1157,879768,ST  JOHNS COUNTY
1158,930040,ST  JOHNS COUNTY
1159,599300,ST  JOHNS COUNTY
1160,670732,ST  JOHNS COUNTY
1161,399700,ST  JOHNS COUNTY
1162,514895,ST  JOHNS COUNTY
1163,111328,ST  JOHNS COUNTY
1164,835575,ST  JOHNS COUNTY
1165,931096,ST  JOHNS COUNTY
1166,667421,ST  JOHNS COUNTY
1167,376640,ST  JOHNS COUNTY
1168,298326,ST  JOHNS COUNTY
1169,360789,ST  JOHNS COUNTY
1170,884365,ST  JOHNS COUNTY
1171,994959,ST  JOHNS COUNTY
1172,783989,ST  JOHNS COUNTY
1173,295393,ST  JOHNS COUNTY
1174,863621,ST  JOHNS COUNTY
1175,555963,ST  JOHNS COUNTY
1176,188565,ST  JOHNS COUNTY
1177,449286,ST  JOHNS COUNTY
1178,435175,ST  JOHNS COUNTY
1179,873404,ST  JOHNS COUNTY
1180,464220,ST  JOHNS COUNTY
1181,916914,ST  JOHNS COUNTY
1182,291833,ST  JOHNS COUNTY
1183,255895,ST  JOHNS COUNTY
1184,791510,ST  JOHNS COUNTY
1185,637980,ST  JOHNS COUNTY
1186,941716,ST  JOHNS COUNTY
1187,459212,ST  JOHNS COUNTY
1188,892568,ST  JOHNS COUNTY
1189,301816,ST  JOHNS COUNTY
1190,157792,ST  JOHNS COUNTY
1191,647230,ST  JOHNS COUNTY
1192,475305,ST  JOHNS COUNTY
1193,375580,ST  JOHNS COUNTY
1194,979654,ST  JOHNS COUNTY
1195,921392,ST  JOHNS COUNTY
1196,408811,ST  JOHNS COUNTY
1197,281805,ST  JOHNS COUNTY
1198,757566,ST  JOHNS COUNTY
1199,117339,ST  JOHNS COUNTY
1200,736974,ST  JOHNS COUNTY
1201,487567,ST  JOHNS COUNTY
1202,548600,ST  JOHNS COUNTY
1203,144572,ST  JOHNS COUNTY
1204,749121,ST  JOHNS COUNTY
1205,523825,ST  JOHNS COUNTY
1206,635004,ST  JOHNS COUNTY
1207,462386,ST  JOHNS COUNTY
1208,385025,ST  JOHNS COUNTY
1209,639695,ST  JOHNS COUNTY
1210,864004,ST  JOHNS COUNTY
1211,722782,ST  JOHNS COUNTY
1212,112287,ST  JOHNS COUNTY
1213,106762,ST  JOHNS COUNTY
1214,506991,ST  JOHNS COUNTY
1215,762146,ST  JOHNS COUNTY
1216,114301,ST  JOHNS COUNTY
1217,562126,ST  JOHNS COUNTY
1218,585198,ST  JOHNS COUNTY
1219,253679,ST  JOHNS COUNTY
1220,445604,ST  JOHNS COUNTY
1221,413464,ST  JOHNS COUNTY
1222,190995,ST  JOHNS COUNTY
1223,202119,ST  JOHNS COUNTY
1224,649647,ST  JOHNS COUNTY
1225,884533,ST  JOHNS COUNTY
1226,335413,ST  JOHNS COUNTY
1227,993817,ST  JOHNS COUNTY
1228,870532,ST  JOHNS COUNTY
1229,545979,ST  JOHNS COUNTY
1230,859457,ST  JOHNS COUNTY
1231,355302,ST  JOHNS COUNTY
1232,483553,ST  JOHNS COUNTY
1233,370205,ST  JOHNS COUNTY
1234,891996,ST  JOHNS COUNTY
1235,927742,ST  JOHNS COUNTY
1236,168150,ST  JOHNS COUNTY
1237,624584,ST  JOHNS COUNTY
1238,516745,ST  JOHNS COUNTY
1239,454696,ST  JOHNS COUNTY
1240,740371,ST  JOHNS COUNTY
1241,932402,ST  JOHNS COUNTY
1242,303989,ST  JOHNS COUNTY
1243,360717,ST  JOHNS COUNTY
1244,778894,ST  JOHNS COUNTY
1245,434500,ST  JOHNS COUNTY
1246,748017,ST  JOHNS COUNTY
1247,465519,ST  JOHNS COUNTY
1248,163798,ST  JOHNS COUNTY
1249,906567,ST  JOHNS COUNTY
1250,590757,ST  JOHNS COUNTY
1251,313089,ST  JOHNS COUNTY
1252,983962,ST  JOHNS COUNTY
1253,132292,ST  JOHNS COUNTY
1254,237087,ST  JOHNS COUNTY
1255,694928,ST  JOHNS COUNTY
1256,223304,ST  JOHNS COUNTY
1257,784993,ST  JOHNS COUNTY
1258,597925,ST  JOHNS COUNTY
1259,239592,ST  JOHNS COUNTY
1260,543820,ST  JOHNS COUNTY
1261,894167,ST  JOHNS COUNTY
1262,550003,ST  JOHNS COUNTY
1263,483888,ST  JOHNS COUNTY
1264,826944,ST  JOHNS COUNTY
1265,100929,ST  JOHNS COUNTY
1266,540121,ST  JOHNS COUNTY
1267,952268,ST  JOHNS COUNTY
1268,924229,ST  JOHNS COUNTY
1269,256211,ST  JOHNS COUNTY
1270,219411,ST  JOHNS COUNTY
1271,575720,BAKER COUNTY
1272,313165,BAKER COUNTY
1273,711976,BAKER COUNTY
1274,568643,BAKER COUNTY
1275,183849,BRADFORD COUNTY
1276,832860,BRADFORD COUNTY
1277,868988,BRADFORD COUNTY
1278,483711,BRADFORD COUNTY
1279,171938,BRADFORD COUNTY
1280,603099,BRADFORD COUNTY
1281,122151,BRADFORD COUNTY
1282,492456,BRADFORD COUNTY
1283,978224,BRADFORD COUNTY
1284,914938,BRADFORD COUNTY
1285,753857,BRADFORD COUNTY
1286,254771,BRADFORD COUNTY
1287,175297,BRADFORD COUNTY
1288,979257,BRADFORD COUNTY
1289,887054,BRADFORD COUNTY
1290,406287,BRADFORD COUNTY
1291,538584,BRADFORD COUNTY
1292,204117,BRADFORD COUNTY
1293,593152,BRADFORD COUNTY
1294,556621,BRADFORD COUNTY
1295,678201,BRADFORD COUNTY
1296,944295,BRADFORD COUNTY
1297,653499,BRADFORD COUNTY
1298,936566,CLAY COUNTY
1299,447164,CLAY COUNTY
1300,634360,BRADFORD COUNTY
1301,145948,ST  JOHNS COUNTY
1302,103158,ST  JOHNS COUNTY
1303,521338,ST  JOHNS COUNTY
1304,486769,ST  JOHNS COUNTY
1305,169678,ST  JOHNS COUNTY
1306,353768,ST  JOHNS COUNTY
1307,118356,ST  JOHNS COUNTY
1308,375387,ST  JOHNS COUNTY
1309,884077,ST  JOHNS COUNTY
1310,311926,ST  JOHNS COUNTY
1311,945129,ST  JOHNS COUNTY
1312,117329,ST  JOHNS COUNTY
1313,921952,ST  JOHNS COUNTY
1314,150263,ST  JOHNS COUNTY
1315,398144,ST  JOHNS COUNTY
1316,414086,ST  JOHNS COUNTY
1317,349098,ST  JOHNS COUNTY
1318,255714,ST  JOHNS COUNTY
1319,499205,ST  JOHNS COUNTY
1320,385962,ST  JOHNS COUNTY
1321,445381,ST  JOHNS COUNTY
1322,453104,ST  JOHNS COUNTY
1323,115845,ST  JOHNS COUNTY
1324,288494,ST  JOHNS COUNTY
1325,437659,ST  JOHNS COUNTY
1326,721230,ST  JOHNS COUNTY
1327,807857,ST  JOHNS COUNTY
1328,414917,ST  JOHNS COUNTY
1329,380114,ST  JOHNS COUNTY
1330,501405,ST  JOHNS COUNTY
1331,989701,ST  JOHNS COUNTY
1332,779882,ST  JOHNS COUNTY
1333,891094,ST  JOHNS COUNTY
1334,918544,ST  JOHNS COUNTY
1335,586838,ST  JOHNS COUNTY
1336,159854,ST  JOHNS COUNTY
1337,658231,ST  JOHNS COUNTY
1338,508110,ST  JOHNS COUNTY
1339,403228,ST  JOHNS COUNTY
1340,594354,ST  JOHNS COUNTY
1341,210518,ST  JOHNS COUNTY
1342,766511,ST  JOHNS COUNTY
1343,890294,ST  JOHNS COUNTY
1344,213481,ST  JOHNS COUNTY
1345,695462,ST  JOHNS COUNTY
1346,927116,ST  JOHNS COUNTY
1347,924212,ST  JOHNS COUNTY
1348,852064,ST  JOHNS COUNTY
1349,664212,ST  JOHNS COUNTY
1350,662676,ST  JOHNS COUNTY
1351,683665,ST  JOHNS COUNTY
1352,376560,ST  JOHNS COUNTY
1353,427608,ST  JOHNS COUNTY
1354,665613,ST  JOHNS COUNTY
1355,393299,ST  JOHNS COUNTY
1356,770045,ST  JOHNS COUNTY
1357,327042,ST  JOHNS COUNTY
1358,675862,ST  JOHNS COUNTY
1359,801785,ST  JOHNS COUNTY
1360,609418,ST  JOHNS COUNTY
1361,375036,ST  JOHNS COUNTY
1362,596422,ST  JOHNS COUNTY
1363,658164,ST  JOHNS COUNTY
1364,986262,ST  JOHNS COUNTY
1365,943849,ST  JOHNS COUNTY
1366,933588,ST  JOHNS COUNTY
1367,606258,ST  JOHNS COUNTY
1368,589802,ST  JOHNS COUNTY
1369,528400,ST  JOHNS COUNTY
1370,718093,ST  JOHNS COUNTY
1371,727040,ST  JOHNS COUNTY
1372,953534,ST  JOHNS COUNTY
1373,299937,ST  JOHNS COUNTY
1374,167723,ST  JOHNS COUNTY
1375,657135,ST  JOHNS COUNTY
1376,206044,ST  JOHNS COUNTY
1377,710264,ST  JOHNS COUNTY
1378,996566,ST  JOHNS COUNTY
1379,669136,ST  JOHNS COUNTY
1380,677947,SUWANNEE COUNTY
1381,516454,SUWANNEE COUNTY
1382,123859,ST  JOHNS COUNTY
1383,248415,ST  JOHNS COUNTY
1384,958827,ST  JOHNS COUNTY
1385,393324,ST  JOHNS COUNTY
1386,415961,ST  JOHNS COUNTY
1387,885257,ST  JOHNS COUNTY
1388,793227,ST  JOHNS COUNTY
1389,971567,ST  JOHNS COUNTY
1390,195562,ST  JOHNS COUNTY
1391,220013,ST  JOHNS COUNTY
1392,214533,ST  JOHNS COUNTY
1393,630518,ST  JOHNS COUNTY
1394,547227,ST  JOHNS COUNTY
1395,268608,ST  JOHNS COUNTY
1396,427338,ST  JOHNS COUNTY
1397,810947,ST  JOHNS COUNTY
1398,570960,ST  JOHNS COUNTY
1399,719610,ST  JOHNS COUNTY
1400,342194,ST  JOHNS COUNTY
1401,894790,ST  JOHNS COUNTY
1402,946791,ST  JOHNS COUNTY
1403,800975,ST  JOHNS COUNTY
1404,211065,ST  JOHNS COUNTY
1405,349477,ST  JOHNS COUNTY
1406,452100,ST  JOHNS COUNTY
1407,340300,ST  JOHNS COUNTY
1408,268376,ST  JOHNS COUNTY
1409,958241,ST  JOHNS COUNTY
1410,540993,ST  JOHNS COUNTY
1411,272822,ST  JOHNS COUNTY
1412,404015,ST  JOHNS COUNTY
1413,985604,ST  JOHNS COUNTY
1414,781066,ST  JOHNS COUNTY
1415,360718,ST  JOHNS COUNTY
1416,999732,ST  JOHNS COUNTY
1417,596037,ST  JOHNS COUNTY
1418,464023,ST  JOHNS COUNTY
1419,549331,ST  JOHNS COUNTY
1420,798587,ST  JOHNS COUNTY
1421,561654,ST  JOHNS COUNTY
1422,504198,ST  JOHNS COUNTY
1423,942836,ST  JOHNS COUNTY
1424,666050,ST  JOHNS COUNTY
1425,895607,ST  JOHNS COUNTY
1426,832689,ST  JOHNS COUNTY
1427,278236,ST  JOHNS COUNTY
1428,613343,ST  JOHNS COUNTY
1429,730314,ST  JOHNS COUNTY
1430,700074,ST  JOHNS COUNTY
1431,610022,ST  JOHNS COUNTY
1432,306242,ST  JOHNS COUNTY
1433,982591,ST  JOHNS COUNTY
1434,863659,ST  JOHNS COUNTY
1435,631586,ST  JOHNS COUNTY
1436,839176,ST  JOHNS COUNTY
1437,336869,ST  JOHNS COUNTY
1438,785489,ST  JOHNS COUNTY
1439,439322,ST  JOHNS COUNTY
1440,572604,ST  JOHNS COUNTY
1441,655053,ST  JOHNS COUNTY
1442,855888,ST  JOHNS COUNTY
1443,262277,ST  JOHNS COUNTY
1444,688520,ST  JOHNS COUNTY
1445,160892,ST  JOHNS COUNTY
1446,892209,ST  JOHNS COUNTY
1447,803278,ST  JOHNS COUNTY
1448,644349,ST  JOHNS COUNTY
1449,867706,ST  JOHNS COUNTY
1450,283980,ST  JOHNS COUNTY
1451,165110,HAMILTON COUNTY
1452,487759,HAMILTON COUNTY
1453,330577,HAMILTON COUNTY
1454,243415,HAMILTON COUNTY
1455,145681,HAMILTON COUNTY
1456,552494,HAMILTON COUNTY
1457,427835,NASSAU COUNTY
1458,833066,NASSAU COUNTY
1459,513513,NASSAU COUNTY
1460,653751,NASSAU COUNTY
1461,970852,NASSAU COUNTY
1462,851371,NASSAU COUNTY
1463,371816,NASSAU COUNTY
1464,717931,NASSAU COUNTY
1465,160596,NASSAU COUNTY
1466,751786,NASSAU COUNTY
1467,128061,NASSAU COUNTY
1468,700270,NASSAU COUNTY
1469,245124,NASSAU COUNTY
1470,444706,NASSAU COUNTY
1471,443526,NASSAU COUNTY
1472,998224,NASSAU COUNTY
1473,960757,NASSAU COUNTY
1474,727389,NASSAU COUNTY
1475,873299,NASSAU COUNTY
1476,881157,NASSAU COUNTY
1477,453935,NASSAU COUNTY
1478,313002,DUVAL COUNTY
1479,289820,DUVAL COUNTY
1480,844263,DUVAL COUNTY
1481,943277,DUVAL COUNTY
1482,411984,DUVAL COUNTY
1483,277436,DUVAL COUNTY
1484,461765,DUVAL COUNTY
1485,643484,DUVAL COUNTY
1486,758811,DUVAL COUNTY
1487,805255,DUVAL COUNTY
1488,870206,DUVAL COUNTY
1489,935677,DUVAL COUNTY
1490,586078,DUVAL COUNTY
1491,896829,DUVAL COUNTY
1492,982848,DUVAL COUNTY
1493,740295,DUVAL COUNTY
1494,100141,DUVAL COUNTY
1495,833818,DUVAL COUNTY
1496,667865,DUVAL COUNTY
1497,708885,DUVAL COUNTY
1498,950607,DUVAL COUNTY
1499,913315,LAKE COUNTY
1500,364546,LAKE COUNTY
1501,283068,VOLUSIA COUNTY
1502,946537,VOLUSIA COUNTY
1503,555590,FLAGLER COUNTY
1504,698118,FLAGLER COUNTY
1505,667609,FLAGLER COUNTY
1506,458103,FLAGLER COUNTY
1507,667939,FLAGLER COUNTY
1508,952149,FLAGLER COUNTY
1509,124100,FLAGLER COUNTY
1510,455522,FLAGLER COUNTY
1511,519259,FLAGLER COUNTY
1512,413009,FLAGLER COUNTY
1513,507702,FLAGLER COUNTY
1514,298283,FLAGLER COUNTY
1515,928851,FLAGLER COUNTY
1516,904303,FLAGLER COUNTY
1517,840987,FLAGLER COUNTY
1518,822182,FLAGLER COUNTY
1519,158494,FLAGLER COUNTY
1520,939043,FLAGLER COUNTY
1521,269951,FLAGLER COUNTY
1522,271453,FLAGLER COUNTY
1523,267229,FLAGLER COUNTY
1524,233553,FLAGLER COUNTY
1525,968849,FLAGLER COUNTY
1526,791144,FLAGLER COUNTY
1527,789006,FLAGLER COUNTY
1528,314982,FLAGLER COUNTY
1529,525972,FLAGLER COUNTY
1530,256609,FLAGLER COUNTY
1531,149254,FLAGLER COUNTY
1532,588362,FLAGLER COUNTY
1533,886323,FLAGLER COUNTY
1534,725566,FLAGLER COUNTY
1535,858672,FLAGLER COUNTY
1536,308552,FLAGLER COUNTY
1537,375146,FLAGLER COUNTY
1538,658781,FLAGLER COUNTY
1539,740457,FLAGLER COUNTY
1540,966762,FLAGLER COUNTY
1541,443847,FLAGLER COUNTY
1542,262754,FLAGLER COUNTY
1543,916252,FLAGLER COUNTY
1544,823033,FLAGLER COUNTY
1545,882443,FLAGLER COUNTY
1546,524157,FLAGLER COUNTY
1547,580392,FLAGLER COUNTY
1548,916069,PUTNAM COUNTY
1549,628685,PUTNAM COUNTY
1550,993121,PUTNAM COUNTY
1551,783017,PUTNAM COUNTY
1552,572675,PUTNAM COUNTY
1553,319379,PUTNAM COUNTY
1554,620961,PUTNAM COUNTY
1555,621225,PUTNAM COUNTY
1556,833995,PUTNAM COUNTY
1557,406410,PUTNAM COUNTY
1558,747212,PUTNAM COUNTY
1559,783995,PUTNAM COUNTY
1560,327138,PUTNAM COUNTY
1561,595901,PUTNAM COUNTY
1562,473550,PUTNAM COUNTY
1563,898397,PUTNAM COUNTY
1564,766677,PUTNAM COUNTY
1565,358409,PUTNAM COUNTY
1566,393419,PUTNAM COUNTY
1567,744665,PUTNAM COUNTY
1568,649235,PUTNAM COUNTY
1569,918219,PUTNAM COUNTY
1570,230248,PUTNAM COUNTY
1571,948611,MARION COUNTY
1572,833869,MARION COUNTY
1573,629107,MARION COUNTY
1574,581607,VOLUSIA COUNTY
1575,547490,VOLUSIA COUNTY
1576,811078,VOLUSIA COUNTY
1577,321064,VOLUSIA COUNTY
1578,545899,VOLUSIA COUNTY
1579,860210,VOLUSIA COUNTY
1580,767305,VOLUSIA COUNTY
1581,199042,VOLUSIA COUNTY
1582,622163,VOLUSIA COUNTY
1583,148836,VOLUSIA COUNTY
1584,322311,VOLUSIA COUNTY
1585,951950,VOLUSIA COUNTY
1586,997329,VOLUSIA COUNTY
